Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	JD_MOBS	HJD_MOBS	BJD_MOBS	ALT_OBJ	AIRMASS	FWHM_Mean	Source_Radius	FWHM_Mult	Source_Rad(base)	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_C4	rel_flux_C5	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_C4	rel_flux_err_C5	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_C4	rel_flux_SNR_C5	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	Variance_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	Variance_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	Variance_C3	X(IJ)_C4	Y(IJ)_C4	X(FITS)_C4	Y(FITS)_C4	Source-Sky_C4	Source_Error_C4	Source_SNR_C4	Peak_C4	Mean_C4	Sky/Pixel_C4	FWHM_C4	Width_C4	X-Width_C4	Y-Width_C4	Angle_C4	Roundness_C4	Variance_C4	X(IJ)_C5	Y(IJ)_C5	X(FITS)_C5	Y(FITS)_C5	Source-Sky_C5	Source_Error_C5	Source_SNR_C5	Peak_C5	Mean_C5	Sky/Pixel_C5	FWHM_C5	Width_C5	X-Width_C5	Y-Width_C5	Angle_C5	Roundness_C5	Variance_C5	N_Src_Pixels_C2	N_Sky_Pixels_C2	N_Src_Pixels_C3	N_Sky_Pixels_C3	N_Src_Pixels_C4	N_Sky_Pixels_C4	N_Src_Pixels_C5	N_Sky_Pixels_C5	HJD_UTC	BJD_TDB	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K
0010-reg-norm.fits	10	0	59820.19859375013	2459820.19859375	NaN	0	0	0	NaN	NaN	5.365063325222932	9.516754522113528	1.4	10.587512017270647	8	10	5.830797076893073	0	0	0	0	57.18806884443174	0	0	0	0	0.1019582789681978	0	0	0	0	0.98904646503459	9.54813195987424	528.9533031093067	452.0004271309125	529.4533031093067	370.4995728690875	5.766929237235114	284.52970066369346	9.98567292710168	0.5775203413265563	0.177390992641449	0.0202682856087895	0.0048608724363686	104	5.380243081346192	6.501395478436127	6.212641278566013	6.79014967830624	84.82569194918803	0.9135979928109774	0	315.79081559865995	608.7445740162492	316.29081559865995	213.7554259837508	0.98904646503459	9.54813195987424	0.1035853368167753	0.0345946736633778	0.0034760745986361	0.0036803388179073	5.349883569099672	6.3444841954715585	5.8837544662300285	6.805213924713088	273.8568788120522	0.8634306568516311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284.52970066369346	108	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
0011-reg-norm.fits	11	0	59820.19877893524	2459820.1987789352	NaN	0	0	0	NaN	NaN	6.271486891237588	10.778119119405218	1.4	10.587512017270647	8	10	5.935568105105942	0	0	0	0	74.40395770466294	0	0	0	0	0.0797748975755621	0	0	0	0	0.96044283519701	11.848288849300953	529.0453184575947	451.993445506918	529.5453184575947	370.506554493082	5.700773859372895	364.95206964766885	12.682526319244655	0.4494982873185491	0.1356352567672729	0.0156206097553482	0.0050148938122826	96	6.390141098373365	7.122946930737923	7.750167871507477	6.495725989968369	13.576482281439823	0.819559322868357	0	315.8536366926537	608.7809800788779	316.3536366926537	213.71901992112214	0.96044283519701	11.848288849300953	0.0810617336741985	0.0278812292963266	0.0026316958172733	0.0037159680936451	6.152832684101811	6.833536774950133	7.647145156214265	6.019928393686002	13.727467037757721	0.7625845058093428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364.9520696476689	108	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
0012-reg-norm.fits	12	0	59820.19896412082	2459820.198964121	NaN	0	0	0	NaN	NaN	5.4448940126511465	9.213937379717354	1.4	10.587512017270647	8	10	5.856389538657371	0	0	0	0	54.68837181487309	0	0	0	0	0.1070865587017652	0	0	0	0	0.9859659182587645	9.065559683151873	528.8493504760913	452.0392085136556	529.3493504760913	370.4607914863444	5.774200489163337	266.7106669389897	9.421165293037895	0.6128966332254449	0.1834594309329987	0.0216496796151171	0.0049679075490754	106	5.353824320135591	6.450307539249129	6.566339318874852	6.334275759623406	37.48293646782541	0.8697489311938954	0	315.90218123268727	608.8621793116042	316.40218123268727	213.63782068839578	0.9859659182587645	9.065559683151873	0.1087595198442252	0.0330413393676281	0.0036967622239282	0.0036466633335243	5.535963705166702	6.652039685543889	6.596428366435654	6.707651004652123	47.54666754513511	0.8264658636637703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266.7106669389897	107	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
0013-reg-norm.fits	13	0	59820.19916087994	2459820.19916088	NaN	0	0	0	NaN	NaN	6.658296622992782	9.661299038536713	1.4	10.587512017270647	8	10	5.964217062352379	0	0	0	0	61.6589474527211	0	0	0	0	0.0967291416533768	0	0	0	0	0.9621887589302072	9.798041069001135	528.9351401392072	452.01025310795404	529.4351401392072	370.48974689204596	5.738702613215201	293.2384546112901	10.2371639473005	0.5605754330747507	0.1668208539485931	0.0195700888576237	0.0049219185737177	104	6.601390586286718	6.675829664052655	6.276581624358969	7.0750777037463415	302.74116320037075	0.744144277696331	0	315.88803863558115	608.4955441474463	316.38803863558115	214.00445585255375	0.9621887589302072	9.798041069001135	0.0982021561406149	0.0295329056680202	0.0032812502719183	0.0037166708304236	6.7152026596988454	6.619944493976369	6.513110922360917	6.726778065591821	312.062642342378	0.7215352958144913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293.2384546112901	108	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
0014-reg-norm.fits	14	0	59820.199346065056	2459820.199346065	NaN	0	0	0	NaN	NaN	4.441964977570198	8.622103056258167	1.4	10.587512017270647	8	10	5.709838178193865	0	0	0	0	46.849606700962624	0	0	0	0	0.1218759042021274	0	0	0	0	1.0083930292523486	8.137937399415124	528.9739945182878	452.0384554994482	529.4739945182878	370.4615445005518	5.757761017049623	233.5480748147812	8.530309485265645	0.6749768020720668	0.2293436378240585	0.0246534295845337	0.0048786983198415	104	4.504208121075957	6.1012715548741205	6.268338860787083	5.934204248961157	35.49927958844709	0.8439309663141283	0	315.7536123775066	608.8049048608724	316.2536123775066	213.6950951391276	1.0083930292523486	8.137937399415124	0.123912605831156	0.0470976047217846	0.0043177107327991	0.0036542753157434	4.379721834064439	6.051861709549785	6.048951219581728	6.054772199517842	45.207563266721635	0.8749890743790726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233.5480748147812	106	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
0015-reg-norm.fits	15	0	59820.19953125017	2459820.19953125	NaN	0	0	0	NaN	NaN	5.404508382290498	9.236795470111863	1.4	10.587512017270647	8	10	5.790660859454088	0	0	0	0	53.47833742353616	0	0	0	0	0.1082804952142282	0	0	0	0	0.9981186833711231	9.075821380323143	528.9072752459099	452.1201252819633	529.4072752459099	370.3798747180367	5.779766792887011	268.03562898896763	9.335599148568036	0.6191104288977054	0.1800494194030762	0.021563427275278	0.0048177385321734	110	5.469024465930807	6.37183105397448	6.099258094992043	6.644404012956918	85.94990782910313	0.9171586212427422	0	315.75324637640745	608.8905815598621	316.25324637640745	213.60941844013792	0.9981186833711231	9.075821380323143	0.1099755759335565	0.0359281301498413	0.003723828384816	0.0036715618722762	5.3399922986501895	6.366936175282115	6.182854263361341	6.5510180872028885	77.30215099819885	0.9379640014169102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268.03562898896763	108	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
0016-reg-norm.fits	16	0	59820.19971643528	2459820.1997164353	NaN	0	0	0	NaN	NaN	4.547517399052145	8.806984298397802	1.4	10.587512017270647	8	10	5.837898217944503	0	0	0	0	49.21917345904888	0	0	0	0	0.1186102449038833	0	0	0	0	0.997689852605812	8.273108128607706	528.9416621317896	451.9494272207346	529.4416621317896	370.5505727792654	5.824411812588784	243.67126438366708	8.87088294973457	0.6565763346886523	0.2331585884094238	0.0239027438353096	0.0047199825559944	102	4.607454406096636	6.043485480499511	6.180650126070729	5.906320834928293	338.03908814429985	0.9388766587201414	0	315.8079988790663	608.7585924184535	316.3079988790663	213.74140758154647	0.997689852605812	8.273108128607706	0.1205943204290882	0.0458655580878258	0.0040944091422898	0.0036405953412343	4.487580392007654	6.113086538762942	6.400756014497562	5.825417063028322	339.93067779385245	0.883855709727646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243.6712643836671	112	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
0017-reg-norm.fits	17	0	59820.19991319487	2459820.199913195	NaN	0	0	0	NaN	NaN	4.957907866357554	8.828524743591469	1.4	10.587512017270647	8	10	5.8047857186573495	0	0	0	0	49.04339760898432	0	0	0	0	0.1183601871334046	0	0	0	0	1.006195965572993	8.359719401646084	528.979334592827	452.041337985717	529.479334592827	370.458662014283	5.8407519711287526	244.86468228386403	8.963448178208072	0.6516188697703172	0.2121313065290451	0.0238529783742261	0.0047050544829108	100	4.911811463317301	6.327212978326809	6.480689834585663	6.173736122067956	24.071740495284022	0.9297961681676987	0	315.9067356589614	608.8290975918735	316.4067356589614	213.6709024081265	1.006195965572993	8.359719401646084	0.1203624089792854	0.039405532181263	0.0041091918858537	0.0036734369138933	5.004004269397807	6.1474431825580265	6.131488370545007	6.163397994571047	47.230127439555716	0.9353397106525392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244.86468228386403	110	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
0018-reg-norm.fits	18	0	59820.20009837998	2459820.20009838	NaN	0	0	0	NaN	NaN	5.644013718463894	9.32000510817032	1.4	10.587512017270647	8	10	5.875000100099211	0	0	0	0	56.5602126623204	0	0	0	0	0.1038716055608654	0	0	0	0	0.9785588108855283	9.27647186142903	528.7667505007472	451.9778066201842	529.2667505007472	370.5221933798158	5.749033111905444	272.8865768440722	9.652687267044778	0.5955888710424927	0.1674981713294983	0.0210674822425965	0.0048842013728483	104	5.629382514988221	6.589220619399784	6.613591888378204	6.564849350421363	317.8490556361486	0.9280759630599261	0	315.5961095425733	608.7650812373539	316.0961095425733	213.7349187626461	0.9785588108855283	9.27647186142903	0.1054882530236859	0.0315125584602356	0.0035859543631737	0.0036984253894397	5.658644921939568	6.49802056016439	6.700701123293683	6.295339997035097	357.6093403383486	0.939299426922749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272.8865768440722	106	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
0019-reg-norm.fits	19	0	59820.20028356509	2459820.200283565	NaN	0	0	0	NaN	NaN	4.806421573437545	8.822045310081027	1.4	10.587512017270647	8	10	5.752132688970728	0	0	0	0	48.87675687990521	0	0	0	0	0.1176864639997343	0	0	0	0	1.0049861558571445	8.401014002861306	528.9476004073264	451.90600572434613	529.4476004073264	370.59399427565387	5.780813719068911	244.50539185636487	8.811097232986805	0.6560832965759156	0.2046903967857361	0.0236428885071985	0.0047670001940181	105	4.9046322327104095	6.22305369854427	6.273075543537238	6.173031853551302	332.42133654745254	0.9722481199812187	0	315.67726079170654	608.7634261947857	316.17726079170654	213.73657380521433	1.0049861558571445	8.401014002861306	0.1196267683299725	0.0424984097480774	0.0041102821832556	0.0036564881900429	4.70821091416468	6.063124608178601	6.329846328007088	5.796402888350113	343.92514730758484	0.9011445326358332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244.5053918563649	108	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
0020-reg-norm.fits	20	0	59820.200480324216	2459820.200480324	NaN	0	0	0	NaN	NaN	4.6547847319432485	8.84639435490734	1.4	10.587512017270647	8	10	5.851274546064903	0	0	0	0	49.17923985836609	0	0	0	0	0.1189785479181114	0	0	0	0	1.0139821198680288	8.38535883586399	528.9973712058868	452.003095382189	529.4973712058868	370.496904617811	5.933087768148728	245.85693526763484	8.9065641075667	0.6661477643335199	0.2502247095108032	0.0241322774225998	0.0046177227931658	103	4.5088625002598555	6.025598476192649	6.1994201036466805	5.851776848738618	19.341626525569392	0.9286881265941234	0	315.86856860233945	608.8408833867006	316.36856860233945	213.65911661329937	1.0139821198680288	8.38535883586399	0.120922925269608	0.0428166128695011	0.004124277066922	0.0036093895387074	4.800706963626642	6.062117677688683	6.438286117649518	5.685949237727848	8.42828141670104	0.8781790572986317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245.85693526763487	110	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
0021-reg-norm.fits	21	0	59820.20066550933	2459820.2006655093	NaN	0	0	0	NaN	NaN	4.7738041215558304	8.7001807289154	1.4	10.587512017270647	8	10	5.8585706359341705	0	0	0	0	48.54974157000005	0	0	0	0	0.1206715102177662	0	0	0	0	1.006890464557726	8.20992343817339	529.0283465189004	451.9202872336142	529.5283465189004	370.5797127663858	5.898938909260009	237.79702736623778	8.730084512226004	0.6757023830638603	0.2381390780210495	0.0248066133315237	0.0046297556508591	101	4.684336520125823	6.094908050209992	5.974487962122501	6.215328138297483	70.2145737272361	0.9500056707235229	0	315.79476485496116	608.9804365391172	316.29476485496116	213.51956346088275	1.006890464557726	8.20992343817339	0.1226431004065182	0.04141715914011	0.0042342432775957	0.0036832564661314	4.863271722985837	6.046099716788339	5.878697959137875	6.213501474438803	86.64265744403437	0.9457541515929613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237.79702736623778	108	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
0022-reg-norm.fits	22	0	59820.20085069444	2459820.2008506944	NaN	0	0	0	NaN	NaN	4.6677841309580135	9.11559066972249	1.4	10.587512017270647	8	10	5.747730173353293	0	0	0	0	51.32742981188363	0	0	0	0	0.1119816479106566	0	0	0	0	1.0133326832416127	8.903747619068508	528.9636057624006	451.93306896720344	529.4636057624006	370.56693103279656	5.824362839112872	261.0474787765581	9.284704997017407	0.6273072586564543	0.2149703502655029	0.0223115077242259	0.0048048561638487	105	4.733427916060359	6.239995561199823	6.405856908491817	6.074134213907829	23.966411094039145	0.9236196221378505	0	315.76299159068066	608.8228178781147	316.26299159068066	213.67718212188527	1.0133326832416127	8.903747619068508	0.1138096817874119	0.0424961596727371	0.0038817945608621	0.003639372459517	4.602140345855668	6.251873148603519	6.6164154768260275	5.887330820381011	8.330794556608875	0.8852214648456805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261.0474787765581	107	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
0023-reg-norm.fits	23	0	59820.20103588002	2459820.20103588	NaN	0	0	0	NaN	NaN	4.7771450195752125	8.968253581717757	1.4	10.587512017270647	8	10	5.8258210417782195	0	0	0	0	50.985080994151424	0	0	0	0	0.1142652110809927	0	0	0	0	0.9997272918735152	8.607712575848229	528.9371684438124	451.95373679080706	529.4371684438124	370.54626320919294	5.8242322930366806	252.67695348787794	9.129072676737	0.6379872851574705	0.2194666415452957	0.0230501128521644	0.0047039545515516	102	4.752576000577908	6.16587052904751	6.4493443433122595	5.882396714782759	12.2430938035153	0.9037820498348971	0	315.7955686290435	608.9185936397691	316.2955686290435	213.58140636023086	0.9997272918735152	8.607712575848229	0.116143201003084	0.0416825339198112	0.003956543238604	0.0036587760412057	4.801714038572517	6.022149845352594	6.36244648771311	5.6818532029920785	349.773711748438	0.8861942284854739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252.6769534878779	109	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
0024-reg-norm.fits	24	0	59820.20123263914	2459820.201232639	NaN	0	0	0	NaN	NaN	4.64651342885684	9.072512028281162	1.4	10.587512017270647	8	10	5.785731997959052	0	0	0	0	50.97554644581272	0	0	0	0	0.113500146665604	0	0	0	0	1.006651984515447	8.723163713870544	528.9739037464341	452.0347901240463	529.4739037464341	370.4652098759537	5.824218597620001	258.5859820130772	9.272660235158233	0.6281065465481939	0.2252763509750366	0.0225233346072312	0.0047803989417164	103	4.612422914052715	6.130077002083759	6.47553799598683	5.784616008180689	8.593568299280477	0.8885611879439679	0	315.63924240174805	608.9258114439572	316.13924240174805	213.57418855604283	1.006651984515447	8.723163713870544	0.1153998729743875	0.0411409884691238	0.0038929101132193	0.003689118549815	4.680603943660967	6.029497418038455	6.485193472986261	5.573801363090649	5.065347286154243	0.8573743428681354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258.5859820130772	111	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
0025-reg-norm.fits	25	0	59820.20141782425	2459820.2014178243	NaN	0	0	0	NaN	NaN	4.82035281838807	9.42030021005532	1.4	10.587512017270647	8	10	5.833034236026535	0	0	0	0	55.121945406365576	0	0	0	0	0.1058205437602884	0	0	0	0	0.9961196278496134	9.264550875317203	528.7704026586946	451.9308397129684	529.2704026586946	370.5691602870316	5.8103998924248055	278.79139134349424	9.722382813863709	0.5976312601206589	0.2165519297122955	0.0208413891993742	0.0047352868284612	107	4.882284474549163	6.134433329959471	6.632155302873029	5.636711357045912	1.2958312356656283	0.8497623966097145	0	315.68461030668755	608.784176992082	316.18461030668755	213.71582300791795	0.9961196278496134	9.264550875317203	0.107519473016603	0.0406457111239433	0.0035729927780385	0.0036902977922832	4.758421162226978	6.149676522264756	6.825416425777428	5.473936618752084	1.0609926652537613	0.8018676526220512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278.7913913434943	112	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
0026-reg-norm.fits	26	0	59820.201603009365	2459820.2016030094	NaN	0	0	0	NaN	NaN	5.139722047333779	10.29808774222379	1.4	10.587512017270647	8	10	5.875729274620644	0	0	0	0	67.21768020159524	0	0	0	0	0.0874134492145297	0	0	0	0	0.974437334762273	10.976848336283712	528.8925743618721	452.06875268089453	529.3925743618721	370.43124731910547	5.725529974146005	333.1678208866776	11.415429982605813	0.5015606055023983	0.1819537281990051	0.0171851229776884	0.0047852781904156	103	5.203528215946774	6.493373458955583	7.457169996231387	5.529576921679779	353.00815590160863	0.734342055873021	0	315.7420990607171	608.8700455864414	316.2420990607171	213.6299544135586	0.974437334762273	10.976848336283712	0.088772050492972	0.0363593958318233	0.002924764258952	0.0036819663690838	5.0759158787207825	6.2969703634484295	7.254383921231174	5.339556805665685	358.91049727255427	0.7358718924737111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333.1678208866776	107	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
0027-reg-norm.fits	27	0	59820.201799768955	2459820.201799769	NaN	0	0	0	NaN	NaN	6.463157673789569	11.97236293012642	1.4	10.587512017270647	8	10	5.987197599523587	0	0	0	0	94.43619776243044	0	0	0	0	0.0633993928322416	0	0	0	0	0.9198438232092145	14.28542847115292	529.2119503458513	451.92557100820153	529.7119503458513	370.57442899179847	5.507286730254808	450.30795571301513	15.181283936252889	0.3627681791197788	0.1393368691205978	0.0122300453731371	0.005019824647047	97	6.250146025487677	7.137361257901334	8.36278818269006	5.911934333112607	337.5126138304224	0.5992933537104065	0	315.91317721554367	608.823756167069	316.41317721554367	213.67624383293105	0.9198438232092145	14.28542847115292	0.0643903558837376	0.0250378325581551	0.0020426994716377	0.0037489828429426	6.676169322091462	7.18573298789853	8.740587431776257	5.630878544020803	339.40703985868544	0.5393410074987527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450.3079557130151	108	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
0028-reg-norm.fits	28	0	59820.20198495407	2459820.201984954	NaN	0	0	0	NaN	NaN	4.7038204668457695	9.046509568506238	1.4	10.587512017270647	8	10	5.9338998290920895	0	0	0	0	53.52755869221882	0	0	0	0	0.1108569113568538	0	0	0	0	0.9804432249151847	8.704801779555412	528.9233559612037	451.99176159697686	529.4233559612037	370.50823840302314	5.817851884758711	257.10585478272344	9.281771186507978	0.6268040622694475	0.2260496616363525	0.0226282357112221	0.0046030131104116	101	4.754880003852554	6.0461941471974505	6.433853781958068	5.658534512436832	343.23019734016106	0.856900144181347	0	315.73057708256465	608.7273901425805	316.23057708256465	213.77260985741952	0.9804432249151847	8.704801779555412	0.1126324584688314	0.0423563681542873	0.0038133835020744	0.0036458035973324	4.652760929838985	5.964097246695582	6.489731315907986	5.438463177483179	346.5078679436692	0.8196677521679914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257.1058547827235	110	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
0029-reg-norm.fits	29	0	59820.20217013918	2459820.202170139	NaN	0	0	0	NaN	NaN	4.368683129541781	8.407032359926976	1.4	10.587512017270647	8	10	5.851238344512215	0	0	0	0	47.00970609016173	0	0	0	0	0.1244687285066173	0	0	0	0	0.9931103785339126	7.852567422336882	528.9607318713429	452.0815592825101	529.4607318713429	370.4184407174899	5.81092552721067	222.04209221466053	8.271471982573068	0.7025261693992975	0.2540978491306305	0.0261703781893431	0.0046336342036577	101	4.424408994286096	5.816908690802971	5.989904715334354	5.643912666271588	336.6073296874447	0.9166691916940057	0	315.9187031854344	608.944717876796	316.4187031854344	213.55528212320405	0.9931103785339126	7.852567422336882	0.1264695131058637	0.0486535467207432	0.0044726221439754	0.0036347889377234	4.312957264797465	5.749264882542947	6.020141513132756	5.478388251953139	334.0494036358426	0.8576356775848022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222.04209221466056	104	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
0030-reg-norm.fits	30	0	59820.20235532429	2459820.2023553243	NaN	0	0	0	NaN	NaN	4.473812118139026	8.551765291378032	1.4	10.587512017270647	8	10	5.752146194020041	0	0	0	0	46.555631539392756	0	0	0	0	0.1235542512005856	0	0	0	0	1.0207148636132615	8.132984591870466	529.0332019000562	452.1228180914568	529.5332019000562	370.3771819085432	5.871301117912707	229.7531203809093	8.341844732350454	0.703837257380643	0.2452909052371979	0.0255548264510124	0.0045946220971783	107	4.484327370088255	5.920734070079169	6.1496858026171735	5.691782337541163	22.660166396970766	0.8955913612665798	0	315.930518537314	608.9682197523651	316.430518537314	213.53178024763486	1.0207148636132615	8.132984591870466	0.1255031104612621	0.0466335453093052	0.0044426594159897	0.0036294490884186	4.463296866189797	5.910700986632001	6.067121756494304	5.754280216769699	21.13043048796954	0.9309147793822703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229.7531203809093	102	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
0031-reg-norm.fits	31	0	59820.202552083414	2459820.2025520834	NaN	0	0	0	NaN	NaN	4.475274824234997	8.713541099629474	1.4	10.587512017270647	8	10	5.773192669933845	0	0	0	0	47.40331791071004	0	0	0	0	0.1217887887258939	0	0	0	0	1.025074491838903	8.280952247948726	529.0278191366274	451.98618207194477	529.5278191366274	370.51381792805523	5.917952542420516	238.52793076961746	8.695726719610947	0.6805587081151153	0.2611430883407593	0.0248103126678962	0.0046022022346451	103	4.42933230328542	5.900383732259904	6.1119295563255625	5.6888379081942455	349.25149926524415	0.9257783872942252	0	315.89191899607414	608.9818757729546	316.39191899607414	213.5181242270454	1.025074491838903	8.280952247948726	0.1237870309049088	0.0467374064028263	0.0042975029738927	0.0036077990201038	4.521217345184573	5.987917885604656	6.3359863002879715	5.639849470921341	352.4601814516929	0.8864075035321254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238.52793076961743	106	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
